Master Category,Subcategory,Date,Location,Payee,Description,Payment Method,Amount
Shopping,Other Shopping,2/21/2022,"RIVIERA BEACH,FL",DOLLAR GENERAL,"DOLLAR GENERAL #17116 RIVIERA BEACH,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$3.75 
Shopping,Other Shopping,2/18/2022,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$13.90 
Shopping,Other Shopping,2/18/2022,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$193.74 
Shopping,Other Shopping,2/18/2022,"WEST PALM BEA,FL",TARGET,"TARGET        00019414 WEST PALM BEA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$44.93 
Shopping,Other Shopping,2/12/2022,"RIVIERA BEACH,FL",DOLLAR GENERAL,"DOLLAR GENERAL #17116 RIVIERA BEACH,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$48.33 
Shopping,Other Shopping,2/11/2022,"LAKE PARK    ,FL",FAMILY DOLLAR,"FAMILY DOLLAR #7634 LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$17.39 
Shopping,Other Shopping,2/10/2022,"PALM BEACH GA,FL",BED BATH & BEYOND,"BED BATH & BEYOND #273 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$36.35 
Shopping,Other Shopping,1/28/2022,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$64.15 
Shopping,Other Shopping,1/15/2022,"PALM BEACH GA,WA",AMAZON,"AmazonStores PALM BEACH GA,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$75.00 
Shopping,Other Shopping,1/15/2022,"LAKE PARK    ,FL",FAMILY DOLLAR,"FAMILY DOLLAR #7634 LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$1.07 
Shopping,Other Shopping,1/8/2022,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$313.53 
Shopping,Other Shopping,12/22/2021,"LAKE PARK    ,FL",KOHL'S,"KOHL'S #1287 LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($35.95)
Shopping,Other Shopping,12/22/2021,"WEST PALM BEA,FL",TARGET,"TARGET        00019414 WEST PALM BEA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$12.34 
Shopping,Other Shopping,12/22/2021,"WEST PALM BEA,FL",TARGET,"TARGET        00019414 WEST PALM BEA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$91.46 
Shopping,Other Shopping,12/11/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$119.22 
Shopping,Other Shopping,12/5/2021,"LAKE PARK    ,FL",KOHL'S,"KOHL'S #1287 LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$114.05 
Shopping,Other Shopping,11/21/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$72.72 
Shopping,Other Shopping,11/10/2021,"Amzn.com/bill,WA",AMAZON,"Amazon.com*WD51G82P3 Amzn.com/bill,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$4.59 
Shopping,Other Shopping,11/8/2021,"Amzn.com/bill,WA",AMAZON,"Amazon.com*5K35Y2T33 Amzn.com/bill,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$4.55 
Shopping,Other Shopping,11/8/2021,"Amzn.com/bill,WA",AMAZON,"Amazon.com*5W0VM2PT3 Amzn.com/bill,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$32.04 
Shopping,Other Shopping,11/8/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$8.01 
Shopping,Other Shopping,11/8/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($16.04)
Shopping,Other Shopping,11/8/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$26.73 
Shopping,Other Shopping,11/6/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($7.46)
Shopping,Other Shopping,11/6/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$105.53 
Shopping,Other Shopping,10/30/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$36.27 
Shopping,Other Shopping,10/24/2021,"AMZN.COM/BILL,WA",AMAZON,"AMAZON.COM*2Y6RM8IF1 AMZN AMZN.COM/BILL,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$31.10 
Shopping,Other Shopping,10/11/2021,"LAKE PARK    ,FL",DOLLAR TREE,"DOLLAR TREE LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$1.07 
Shopping,Other Shopping,10/11/2021,"LAKE PARK    ,FL",FAMILY DOLLAR,"FAMILY DOLLAR #7634 LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$7.49 
Shopping,Other Shopping,10/9/2021,"PALM BEACH GA,FL",COSTCO,"COSTCO WHSE #0093 PALM BEACH GA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$27.26 
Shopping,Other Shopping,10/5/2021,"Amzn.com/bill,WA",AMAZON,"AMZN Mktp US*2C3OF1S72 Amzn.com/bill,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$108.04 
Shopping,Other Shopping,10/4/2021,"Amzn.com/bill,WA",AMAZON,"AMZN Mktp US*2C6MM6D02 Amzn.com/bill,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$10.88 
Taxes,Federal Tax,3/8/2022, ,INTERNAL REVENUE SERVICE,IRS              USATAXPYMT 030822 240246722709854 CING SAN LUN                                     ,EVERYDAY CHECKING ...6801,$94.00 
Travel,Airfare,2/27/2023,"ATLANTA      ,GA",DELTA AIRLINES,"DELTA AIR   0062364219338 ATLANTA      ,GA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($503.89)
Travel,Airfare,2/14/2023,"800-7727117  ,FL",SPIRIT AIRLINES,"SPIRIT AIRL 4870337369258 800-7727117  ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$216.00 
Travel,Airfare,2/9/2023,"DELTA.COM    ,CA",DELTA AIRLINES,"DELTA AIR   0062364219338 DELTA.COM    ,CA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$503.89 
Travel,Airfare,1/31/2023,"DELTA.COM    ,CA",DELTA AIRLINES,"DELTA AIR   0062362963467 DELTA.COM    ,CA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$547.22 
Travel,Airfare,1/31/2023,"DELTA.COM    ,CA",DELTA AIRLINES,"DELTA AIR   0062362963467 DELTA.COM    ,CA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($547.22)
Travel,Bus/Train,8/23/2022,"WEST PALM BEA,FL",AMTRAK,"CITY OF WPB PARKING GARAG WEST PALM BEA,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$5.00 
Travel,Other Travel,2/14/2023,"EXPEDIA.COM  ,WA",EXPEDIA,"EXPEDIA 72491533150005 EXPEDIA.COM  ,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$265.89 
Travel,Other Travel,2/8/2023,"SEATTLE      ,WA",COSTCO TRAVEL,"COSTCO TRAVEL SEATTLE      ,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($228.77)
Travel,Other Travel,2/7/2023,"SEATTLE      ,WA",COSTCO TRAVEL,"COSTCO TRAVEL SEATTLE      ,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($100.00)
Travel,Other Travel,2/1/2023,"SEATTLE      ,WA",COSTCO TRAVEL,"COSTCO TRAVEL SEATTLE      ,WA",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$528.77 
Uncategorized Payments,Checks Written,1/4/2023, ,,CHECK,EVERYDAY CHECKING ...6801,"$5,000.00 "
Uncategorized Payments,Checks Written,12/27/2022, ,,CHECK,EVERYDAY CHECKING ...6801,"$5,000.00 "
Uncategorized Payments,Checks Written,7/25/2022, ,,CHECK,EVERYDAY CHECKING ...6801,$968.11 
Uncategorized Payments,Checks Written,5/31/2022, ,,CHECK,EVERYDAY CHECKING ...6801,$120.00 
Credit Card/Loan Payments,Car Payments,2/6/2023,"LAKE PARK    ,FL",TOYOTA,"EARL STEWART TOYOTA NORT LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$109.25 
Credit Card/Loan Payments,Car Payments,11/12/2022,"LAKE PARK    ,FL",TOYOTA,"EARL STEWART TOYOTA NORT LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$243.93 
Credit Card/Loan Payments,Car Payments,10/29/2022,"LAKE PARK    ,FL",TOYOTA,"EARL STEWART TOYOTA NORT LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$388.76 
Credit Card/Loan Payments,Car Payments,7/10/2022,"LAKE PARK    ,FL",TOYOTA,"EARL STEWART TOYOTA NORT LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$28.76 
Credit Card/Loan Payments,Car Payments,1/8/2022,"LAKE PARK    ,FL",TOYOTA,"EARL STEWART TOYOTA NORT LAKE PARK    ,FL",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$114.35 
Credit Card/Loan Payments,Loan/Line of Credit Payments,9/10/2022,"800-844-2843 ,MN",DIGITAL FEDERAL CREDIT UNION,"DCU*YOUR CHECK ORDER 800-844-2843 ,MN",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,$11.98 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,10/6/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   100422 2210315534            5243661638279153                           ,EVERYDAY CHECKING ...6801,$7.55 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,9/6/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   090222 2181459502            5243661638279153                           ,EVERYDAY CHECKING ...6801,$172.10 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,8/11/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   080922 2160660414            5243661638279153                           ,EVERYDAY CHECKING ...6801,$216.07 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,7/7/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   070522       XXXXX7296       5243661638279153                           ,EVERYDAY CHECKING ...6801,$376.99 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,5/31/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   052722       XXXXX6593       5243661638279153                           ,EVERYDAY CHECKING ...6801,$519.79 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,5/5/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   050322       XXXXX1341       5243661638279153                           ,EVERYDAY CHECKING ...6801,$269.48 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,3/22/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   032022       XXXXX7512       5243661638279153                           ,EVERYDAY CHECKING ...6801,$190.64 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,3/7/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   030422       XXXXX8825       5243661638279153                           ,EVERYDAY CHECKING ...6801,$291.91 
Credit Card/Loan Payments,Non-Wells Fargo Credit Card Payments,1/12/2022, ,TJX CREDIT CARD,TJX Rewards MC   TJX EPAY   011022       XXXXX9618       5243661638279153                           ,EVERYDAY CHECKING ...6801,$64.19 
Credit Card/Loan Payments,Other Debt Payments,9/14/2022,"NKIN' DONUTS ,",MY DEALS CASH BACK FOR,"MY DEALS CASH BACK FOR DU NKIN' DONUTS ,",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($1.37)
Credit Card/Loan Payments,Other Debt Payments,9/8/2022,"IPOTLE MEXICA,",MY DEALS CASH BACK FOR,"MY DEALS CASH BACK FOR CH IPOTLE MEXICA,",WELLS FARGO AUTOGRAPH VISA(R) CARD ...2398,($1.16)
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,1/3/2023, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0HC4TBS6 TO WELLS FARGO AUTOGRAPH VISA CARD XXXXXXXXXXXX2398 ON 01/02/23,EVERYDAY CHECKING ...6801,"$1,166.12 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,10/3/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0GJVQ6JF TO PLATINUM CARD XXXXXXXXXXXX2398 ON 10/02/22,EVERYDAY CHECKING ...6801,$904.53 
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,9/2/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0G9D8RJ4 TO PLATINUM CARD XXXXXXXXXXXX2398 ON 09/02/22,EVERYDAY CHECKING ...6801,"$1,229.48 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,8/22/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0G62KN6N TO PLATINUM CARD XXXXXXXXXXXX2398 ON 08/20/22,EVERYDAY CHECKING ...6801,$252.52 
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,5/2/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0F7W3TL8 TO PLATINUM CARD XXXXXXXXXXXX2398 ON 05/01/22,EVERYDAY CHECKING ...6801,"$1,186.55 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,4/4/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0DYX862L TO PLATINUM CARD XXXXXXXXXXXX2398 ON 04/02/22,EVERYDAY CHECKING ...6801,"$1,000.00 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,3/28/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0DX5ZXVQ TO PLATINUM CARD XXXXXXXXXXXX2398 ON 03/27/22,EVERYDAY CHECKING ...6801,$100.00 
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,3/24/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0DWF87JP TO PLATINUM CARD XXXXXXXXXXXX2398 ON 03/24/22,EVERYDAY CHECKING ...6801,$133.22 
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,3/2/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0DQFFGGK TO PLATINUM CARD XXXXXXXXXXXX2398 ON 03/02/22,EVERYDAY CHECKING ...6801,"$1,000.00 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,2/8/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0DK23NB5 TO PLATINUM CARD XXXXXXXXXXXX2398 ON 02/08/22,EVERYDAY CHECKING ...6801,$300.00 
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,1/31/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0DH6ZHF8 TO PLATINUM CARD XXXXXXXXXXXX2398 ON 01/31/22,EVERYDAY CHECKING ...6801,"$1,247.68 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,1/3/2022, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0D8LV6P6 TO PLATINUM CARD XXXXXXXXXXXX2398 ON 01/01/22,EVERYDAY CHECKING ...6801,"$3,105.57 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,12/1/2021, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0CZJQDZC TO PLATINUM CARD XXXXXXXXXXXX2398 ON 12/01/21,EVERYDAY CHECKING ...6801,"$3,393.49 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,11/4/2021, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0CS859DM TO PLATINUM CARD XXXXXXXXXXXX2398 ON 11/04/21,EVERYDAY CHECKING ...6801,"$1,403.32 "
Credit Card/Loan Payments,Wells Fargo Credit Card Payments,10/29/2021, ,WELLS FARGO CREDIT CARD,ONLINE TRANSFER REF #IB0CQXV7WY TO PLATINUM CARD XXXXXXXXXXXX2398 ON 10/29/21,EVERYDAY CHECKING ...6801,$100.00 
Outgoing Transfers,Transfers to Savings,1/3/2023, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,9/27/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,9/15/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,8/1/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,7/29/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,7/19/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,7/18/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$2.00 
Outgoing Transfers,Transfers to Savings,7/15/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$3.00 
Outgoing Transfers,Transfers to Savings,7/12/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,7/5/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,6/9/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$4.00 
Outgoing Transfers,Transfers to Savings,6/8/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,6/6/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$8.00 
Outgoing Transfers,Transfers to Savings,6/3/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,6/1/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,3/24/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$2.00 
Outgoing Transfers,Transfers to Savings,3/21/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,1/24/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,1/21/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$2.00 
Outgoing Transfers,Transfers to Savings,1/11/2022, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,12/22/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,12/9/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,11/24/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,11/15/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,11/2/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,11/1/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$2.00 
Outgoing Transfers,Transfers to Savings,10/27/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,10/18/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Transfers to Savings,10/12/2021, ,,SAVE AS YOU GO TRANSFER DEBIT                TO                                XXXXXXXXXXX0650,EVERYDAY CHECKING ...6801,$1.00 
Outgoing Transfers,Other Outgoing Transfers,12/5/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0H3W2ZFY ON 12/04/22,EVERYDAY CHECKING ...6801,"$2,000.00 "
Outgoing Transfers,Other Outgoing Transfers,11/7/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0GTL8B7V ON 11/05/22,EVERYDAY CHECKING ...6801,"$1,830.00 "
Outgoing Transfers,Other Outgoing Transfers,10/11/2022, ,,ZELLE TO CING ON 10/10 REF #PP0QR2NNPR,EVERYDAY CHECKING ...6801,$46.76 
Outgoing Transfers,Other Outgoing Transfers,8/31/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0G8JNSG9 ON 08/31/22,EVERYDAY CHECKING ...6801,"$2,000.00 "
Outgoing Transfers,Other Outgoing Transfers,8/2/2022, ,,ZELLE TO NU NU ON 08/02 REF #PP0QLS8V34 U KHUP NEU,EVERYDAY CHECKING ...6801,$30.00 
Outgoing Transfers,Other Outgoing Transfers,8/2/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0FZPXM6S ON 08/02/22,EVERYDAY CHECKING ...6801,"$1,550.00 "
Outgoing Transfers,Other Outgoing Transfers,7/18/2022, ,,ZELLE TO U KHAN NU ON 07/17 REF #PP0QKSYR94 2022 SUMMER CAMP,EVERYDAY CHECKING ...6801,$167.42 
Outgoing Transfers,Other Outgoing Transfers,7/18/2022, ,,ZELLE TO PU KAP ON 07/17 REF #PP0QKSZ7LY 2022 SUMMER CAMP,EVERYDAY CHECKING ...6801,$32.00 
Outgoing Transfers,Other Outgoing Transfers,7/11/2022, ,PAYPAL INSTANT TRANSFER,PAYPAL           INST XFER  220711 SHIPSTATION STA CING LUN                                         ,EVERYDAY CHECKING ...6801,$1.20 
Outgoing Transfers,Other Outgoing Transfers,7/11/2022, ,PAYPAL INSTANT TRANSFER,PAYPAL           INST XFER  220711 SHIPSTATION STA CING LUN                                         ,EVERYDAY CHECKING ...6801,$1.20 
Outgoing Transfers,Other Outgoing Transfers,7/6/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0FRYTLDK ON 07/06/22,EVERYDAY CHECKING ...6801,"$1,500.00 "
Outgoing Transfers,Other Outgoing Transfers,6/13/2022, ,,ZELLE TO RODRIGUEZ LEN ON 06/11 REF #PP0QHM77LG,EVERYDAY CHECKING ...6801,$30.00 
Outgoing Transfers,Other Outgoing Transfers,6/10/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0FKHW7NL ON 06/10/22,EVERYDAY CHECKING ...6801,"$2,000.00 "
Outgoing Transfers,Other Outgoing Transfers,3/14/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0DSS5WN8 ON 03/12/22,EVERYDAY CHECKING ...6801,$500.00 
Outgoing Transfers,Other Outgoing Transfers,3/2/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0DQFFLHX ON 03/02/22,EVERYDAY CHECKING ...6801,"$3,498.00 "
Outgoing Transfers,Other Outgoing Transfers,1/3/2022, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0D8LVDKL ON 01/01/22,EVERYDAY CHECKING ...6801,"$1,000.00 "
Outgoing Transfers,Other Outgoing Transfers,12/3/2021, ,,ZELLE TO U SIAN ON 12/03 REF #PP0CZZDV6R,EVERYDAY CHECKING ...6801,$15.52 
Outgoing Transfers,Other Outgoing Transfers,11/1/2021, ,,ZELLE TO TWIN BRO ON 10/31 REF #RP0CR9BYNC UBER,EVERYDAY CHECKING ...6801,$56.00 
Outgoing Transfers,Other Outgoing Transfers,10/25/2021, ,PAYPAL INSTANT TRANSFER,PAYPAL           INST XFER  211024 BRANDPIERRE     CING LUN                                         ,EVERYDAY CHECKING ...6801,$54.44 
Outgoing Transfers,Other Outgoing Transfers,10/12/2021, ,,ONLINE TRANSFER TO LUN C WAY2SAVE SAVINGS XXXXXX0650 REF #IB0CM3W5QS ON 10/12/21,EVERYDAY CHECKING ...6801,"$1,500.00 "
